userId,movieId,title,rating
42,4321,City Slickers (1991),5.0
42,3515,Me Myself I (2000),4.0
42,2081,"Little Mermaid, The (1989)",5.0
42,4359,"Seven Year Itch, The (1955)",4.0
42,4564,Always (1989),5.0
42,3361,Bull Durham (1988),4.0
42,3033,Spaceballs (1987),4.0
42,1374,Star Trek II: The Wrath of Khan (1982),4.0
42,3481,High Fidelity (2000),4.0
42,2297,What Dreams May Come (1998),4.0
42,2110,Dead Men Don't Wear Plaid (1982),4.0
42,4062,Mystic Pizza (1988),4.0
42,2001,Lethal Weapon 2 (1989),4.0
42,2707,Arlington Road (1999),4.0
42,3120,"Distinguished Gentleman, The (1992)",4.0
42,1476,Private Parts (1997),4.0
42,2598,Pushing Tin (1999),4.0
42,2376,"View to a Kill, A (1985)",5.0
42,4293,Summer Rental (1985),4.0
42,1894,Six Days Seven Nights (1998),4.0
42,2329,American History X (1998),5.0
42,1784,As Good as It Gets (1997),5.0
42,1663,Stripes (1981),4.0
42,1805,Wild Things (1998),4.0
42,1704,Good Will Hunting (1997),5.0
42,4084,Beverly Hills Cop II (1987),4.0
42,2915,Risky Business (1983),4.0
42,4396,"Cannonball Run, The (1981)",4.0
42,1124,On Golden Pond (1981),5.0
42,3552,Caddyshack (1980),4.0
42,3408,Erin Brockovich (2000),4.0
42,3253,Wayne's World (1992),4.0
42,2771,Brokedown Palace (1999),4.0
42,1580,Men in Black (a.k.a. MIB) (1997),4.0
42,2671,Notting Hill (1999),4.0
42,3257,"Bodyguard, The (1992)",4.0
42,3142,U2: Rattle and Hum (1988),4.0
42,3946,Get Carter (2000),4.0
42,2335,"Waterboy, The (1998)",4.0
42,1127,"Abyss, The (1989)",4.0
42,1729,Jackie Brown (1997),4.0
42,2997,Being John Malkovich (1999),4.0
42,2146,St. Elmo's Fire (1985),4.0
42,1101,Top Gun (1986),5.0
42,3753,"Patriot, The (2000)",4.0
42,1302,Field of Dreams (1989),4.0
42,2989,For Your Eyes Only (1981),5.0
42,4487,Cocktail (1988),4.0
42,2490,Payback (1999),4.0
42,2505,8MM (1999),4.0
42,4489,Coming to America (1988),5.0
42,1835,City of Angels (1998),4.0
42,1097,E.T. the Extra-Terrestrial (1982),4.0
42,4022,Cast Away (2000),4.0
42,1673,Boogie Nights (1997),5.0
42,3755,"Perfect Storm, The (2000)",5.0
42,2918,Ferris Bueller's Day Off (1986),4.0
42,4102,Eddie Murphy Raw (1987),5.0
42,3098,"Natural, The (1984)",4.0
42,2372,Fletch Lives (1989),5.0
42,3176,"Talented Mr. Ripley, The (1999)",4.0
42,2795,National Lampoon's Vacation (1983),4.0
42,2906,Random Hearts (1999),4.0
42,3450,Grumpy Old Men (1993),5.0
42,3263,White Men Can't Jump (1992),4.0
42,1608,Air Force One (1997),4.0
42,1597,Conspiracy Theory (1997),4.0
42,2990,Licence to Kill (1989),5.0
42,2278,Ronin (1998),5.0
42,4034,Traffic (2000),5.0
42,4280,"World According to Garp, The (1982)",4.0
42,1968,"Breakfast Club, The (1985)",4.0
42,3448,"Good Morning, Vietnam (1987)",5.0
42,4007,Wall Street (1987),5.0
42,2268,"Few Good Men, A (1992)",4.0
42,1485,Liar Liar (1997),4.0
42,2011,Back to the Future Part II (1989),4.0
42,2539,Analyze This (1999),4.0
42,1265,Groundhog Day (1993),5.0
42,2194,"Untouchables, The (1987)",4.0
42,2791,Airplane! (1980),5.0
42,3264,Buffy the Vampire Slayer (1992),4.0
42,1672,"Rainmaker, The (1997)",4.0
42,3100,"River Runs Through It, A (1992)",5.0
42,1231,"Right Stuff, The (1983)",5.0
42,4002,"Planes, Trains & Automobiles (1987)",5.0
42,2763,"Thomas Crown Affair, The (1999)",5.0
42,2804,"Christmas Story, A (1983)",4.0
42,4262,Scarface (1983),5.0
42,1517,Austin Powers: International Man of Mystery (1997),5.0
42,1245,Miller's Crossing (1990),5.0
42,2478,¡Three Amigos! (1986),5.0
42,4018,What Women Want (2000),4.0
42,1610,"Hunt for Red October, The (1990)",4.0
42,2424,You've Got Mail (1998),4.0
42,2263,"Seventh Sign, The (1988)",4.0
42,4085,Beverly Hills Cop (1984),4.0
42,2302,My Cousin Vinny (1992),4.0
42,2497,Message in a Bottle (1999),4.0
42,1093,"Doors, The (1991)",5.0
42,1488,"Devil's Own, The (1997)",4.0
42,2796,Funny Farm (1988),4.0
42,2311,2010: The Year We Make Contact (1984),4.0
42,1285,Heathers (1989),4.0
42,3535,American Psycho (2000),4.0
42,3298,Boiler Room (2000),4.0
42,4349,Catch-22 (1970),4.0
42,4008,Born on the Fourth of July (1989),4.0
42,1191,Madonna: Truth or Dare (1991),4.0
42,1614,In & Out (1997),4.0
42,2568,"Mod Squad, The (1999)",4.0
42,2541,Cruel Intentions (1999),5.0
42,1457,Fools Rush In (1997),4.0
42,4322,Eight Men Out (1988),4.0
42,2502,Office Space (1999),5.0
42,1197,"Princess Bride, The (1987)",5.0
42,1393,Jerry Maguire (1996),4.0
42,1090,Platoon (1986),5.0
42,2683,Austin Powers: The Spy Who Shagged Me (1999),4.0
42,2735,"Golden Child, The (1986)",4.0
42,1466,Donnie Brasco (1997),4.0
42,2805,Mickey Blue Eyes (1999),4.0
42,4041,"Officer and a Gentleman, An (1982)",5.0
42,3387,Who's Harry Crumb? (1989),4.0
42,1210,Star Wars: Episode VI - Return of the Jedi (1983),5.0
42,1645,The Devil's Advocate (1997),4.0
42,2871,Deliverance (1972),5.0
42,2371,Fletch (1985),5.0
42,4516,Johnny Be Good (1988),4.0
42,2571,"Matrix, The (1999)",5.0
42,1479,"Saint, The (1997)",4.0
42,3210,Fast Times at Ridgemont High (1982),4.0
42,2580,Go (1999),4.0
42,2861,For Love of the Game (1999),4.0
42,1923,There's Something About Mary (1998),4.0
42,1379,Young Guns II (1990),5.0
42,185,"Net, The (1995)",4.0
42,509,"Piano, The (1993)",4.0
42,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",4.0
42,593,"Silence of the Lambs, The (1991)",5.0
42,1060,Swingers (1996),5.0
42,436,Color of Night (1994),4.0
42,597,Pretty Woman (1990),5.0
42,16,Casino (1995),5.0
42,356,Forrest Gump (1994),5.0
42,260,Star Wars: Episode IV - A New Hope (1977),5.0
42,590,Dances with Wolves (1990),4.0
42,442,Demolition Man (1993),4.0
42,1027,Robin Hood: Prince of Thieves (1991),4.0
42,924,2001: A Space Odyssey (1968),5.0
42,50,"Usual Suspects, The (1995)",5.0
42,648,Mission: Impossible (1996),5.0
42,22,Copycat (1995),5.0
42,708,"Truth About Cats & Dogs, The (1996)",4.0
42,507,"Perfect World, A (1993)",4.0
42,234,Exit to Eden (1994),4.0
42,186,Nine Months (1995),4.0
42,457,"Fugitive, The (1993)",4.0
42,552,"Three Musketeers, The (1993)",4.0
42,252,I.Q. (1994),4.0
42,47,Seven (a.k.a. Se7en) (1995),4.0
42,225,Disclosure (1994),4.0
42,150,Apollo 13 (1995),5.0
42,231,Dumb & Dumber (Dumb and Dumber) (1994),4.0
42,555,True Romance (1993),5.0
42,110,Braveheart (1995),4.0
42,381,When a Man Loves a Woman (1994),4.0
42,364,"Lion King, The (1994)",4.0
42,805,"Time to Kill, A (1996)",5.0
42,11,"American President, The (1995)",5.0
42,540,Sliver (1993),4.0
42,21,Get Shorty (1995),4.0
42,548,Terminal Velocity (1994),4.0
42,276,Milk Money (1994),4.0
42,288,Natural Born Killers (1994),5.0
42,296,Pulp Fiction (1994),5.0
42,350,"Client, The (1994)",4.0
42,10,GoldenEye (1995),5.0
42,144,"Brothers McMullen, The (1995)",4.0
42,912,Casablanca (1942),5.0
42,3,Grumpier Old Men (1995),4.0
42,333,Tommy Boy (1995),5.0
42,527,Schindler's List (1993),4.0
42,227,Drop Zone (1994),4.0
42,858,"Godfather, The (1972)",5.0
42,253,Interview with the Vampire: The Vampire Chronicles (1994),5.0
42,1036,Die Hard (1988),4.0
42,408,8 Seconds (1994),4.0
42,550,Threesome (1994),5.0
42,318,"Shawshank Redemption, The (1994)",4.0
42,223,Clerks (1994),5.0
42,788,"Nutty Professor, The (1996)",4.0
42,553,Tombstone (1993),5.0
42,383,Wyatt Earp (1994),4.0
42,349,Clear and Present Danger (1994),4.0
42,434,Cliffhanger (1993),4.0
42,104,Happy Gilmore (1996),4.0
42,1089,Reservoir Dogs (1992),5.0
42,1061,Sleepers (1996),4.0
42,433,Clean Slate (1994),4.0
43,95,Broken Arrow (1996),4.0
43,276,Milk Money (1994),5.0
43,351,"Corrina, Corrina (1994)",4.0
43,316,Stargate (1994),4.0
43,661,James and the Giant Peach (1996),5.0
43,350,"Client, The (1994)",4.0
43,153,Batman Forever (1995),5.0
43,318,"Shawshank Redemption, The (1994)",4.0
43,11,"American President, The (1995)",4.0
43,432,City Slickers II: The Legend of Curly's Gold (1994),4.0
43,344,Ace Ventura: Pet Detective (1994),4.0
43,329,Star Trek: Generations (1994),5.0
43,158,Casper (1995),5.0
43,238,Far From Home: The Adventures of Yellow Dog (1995),5.0
43,261,Little Women (1994),5.0
43,519,RoboCop 3 (1993),5.0
43,161,Crimson Tide (1995),4.0
43,48,Pocahontas (1995),5.0
43,174,Jury Duty (1995),5.0
43,484,Lassie (1994),5.0
43,23,Assassins (1995),5.0
43,457,"Fugitive, The (1993)",5.0
43,595,Beauty and the Beast (1991),5.0
43,3,Grumpier Old Men (1995),5.0
43,362,"Jungle Book, The (1994)",5.0
43,616,"Aristocats, The (1970)",5.0
43,1,Toy Story (1995),5.0
43,502,"Next Karate Kid, The (1994)",5.0
43,442,Demolition Man (1993),5.0
43,225,Disclosure (1994),4.0
43,193,Showgirls (1995),4.0
43,382,Wolf (1994),5.0
43,1064,Aladdin and the King of Thieves (1996),5.0
43,107,Muppet Treasure Island (1996),5.0
43,435,Coneheads (1993),5.0
43,420,Beverly Hills Cop III (1994),5.0
43,596,Pinocchio (1940),5.0
43,168,First Knight (1995),5.0
43,5,Father of the Bride Part II (1995),5.0
43,1105,Children of the Corn IV: The Gathering (1996),5.0
43,259,Kiss of Death (1995),4.0
43,165,Die Hard: With a Vengeance (1995),5.0
43,587,Ghost (1990),5.0
43,828,"Adventures of Pinocchio, The (1996)",5.0
43,262,"Little Princess, A (1995)",5.0
43,8,Tom and Huck (1995),5.0
43,7,Sabrina (1995),5.0
43,34,Babe (1995),5.0
43,325,National Lampoon's Senior Trip (1995),5.0
43,317,"Santa Clause, The (1994)",4.0
43,277,Miracle on 34th Street (1994),5.0
43,648,Mission: Impossible (1996),5.0
43,610,Heavy Metal (1981),5.0
43,1356,Star Trek: First Contact (1996),5.0
43,520,Robin Hood: Men in Tights (1993),5.0
43,355,"Flintstones, The (1994)",5.0
43,419,"Beverly Hillbillies, The (1993)",5.0
43,592,Batman (1989),5.0
43,783,"Hunchback of Notre Dame, The (1996)",5.0
43,788,"Nutty Professor, The (1996)",5.0
43,575,"Little Rascals, The (1994)",5.0
43,711,Flipper (1996),5.0
43,631,All Dogs Go to Heaven 2 (1996),5.0
43,410,Addams Family Values (1993),4.0
43,150,Apollo 13 (1995),5.0
43,454,"Firm, The (1993)",4.0
43,79,"Juror, The (1996)",5.0
43,480,Jurassic Park (1993),4.0
43,434,Cliffhanger (1993),5.0
43,1073,Willy Wonka & the Chocolate Factory (1971),5.0
43,343,"Baby-Sitters Club, The (1995)",4.0
43,589,Terminator 2: Judgment Day (1991),5.0
43,588,Aladdin (1992),5.0
43,367,"Mask, The (1994)",5.0
43,102,Mr. Wrong (1996),5.0
43,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",5.0
43,356,Forrest Gump (1994),5.0
43,208,Waterworld (1995),4.0
43,339,While You Were Sleeping (1995),4.0
43,552,"Three Musketeers, The (1993)",5.0
43,10,GoldenEye (1995),4.0
43,553,Tombstone (1993),4.0
43,57,Home for the Holidays (1995),5.0
43,292,Outbreak (1995),5.0
43,185,"Net, The (1995)",4.0
43,597,Pretty Woman (1990),5.0
43,1084,Bonnie and Clyde (1967),5.0
43,810,Kazaam (1996),5.0
43,500,Mrs. Doubtfire (1993),5.0
43,594,Snow White and the Seven Dwarfs (1937),5.0
43,590,Dances with Wolves (1990),4.0
43,271,Losing Isaiah (1995),5.0
43,47,Seven (a.k.a. Se7en) (1995),4.0
43,609,Homeward Bound II: Lost in San Francisco (1996),5.0
43,60,"Indian in the Cupboard, The (1995)",5.0
43,256,Junior (1994),5.0
43,542,Son in Law (1993),4.0
43,217,"Babysitter, The (1995)",5.0
43,374,Richie Rich (1994),5.0
43,364,"Lion King, The (1994)",5.0
43,253,Interview with the Vampire: The Vampire Chronicles (1994),4.0
43,532,Serial Mom (1994),4.0
44,260,Star Wars: Episode IV - A New Hope (1977),5.0
44,852,Tin Cup (1996),4.0
44,95,Broken Arrow (1996),4.0
44,36,Dead Man Walking (1995),4.0
44,1639,Chasing Amy (1997),5.0
44,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),5.0
44,94,Beautiful Girls (1996),4.0
44,1476,Private Parts (1997),5.0
44,1210,Star Wars: Episode VI - Return of the Jedi (1983),5.0
44,1393,Jerry Maguire (1996),4.0
44,104,Happy Gilmore (1996),4.0
44,663,Kids in the Hall: Brain Candy (1996),4.0
44,733,"Rock, The (1996)",5.0
44,18,Four Rooms (1995),4.0
44,1517,Austin Powers: International Man of Mystery (1997),4.0
44,1552,Con Air (1997),4.0
44,494,Executive Decision (1996),4.0
44,1405,Beavis and Butt-Head Do America (1996),4.0
44,889,1-900 (06) (1994),4.0
44,805,"Time to Kill, A (1996)",4.0
44,737,Barb Wire (1996),5.0
44,1120,"People vs. Larry Flynt, The (1996)",4.0
44,112,Rumble in the Bronx (Hont faan kui) (1995),5.0
45,2485,She's All That (1999),4.0
45,1688,Anastasia (1997),4.0
45,733,"Rock, The (1996)",4.0
45,778,Trainspotting (1996),4.0
45,2598,Pushing Tin (1999),4.0
45,2797,Big (1988),4.0
45,2087,Peter Pan (1953),4.0
45,51080,Breach (2007),4.5
45,3555,U-571 (2000),4.0
45,784,"Cable Guy, The (1996)",4.0
45,3396,"Muppet Movie, The (1979)",4.0
45,1372,Star Trek VI: The Undiscovered Country (1991),5.0
45,33679,Mr. & Mrs. Smith (2005),5.0
45,588,Aladdin (1992),5.0
45,53993,Evan Almighty (2007),4.5
45,3798,What Lies Beneath (2000),5.0
45,500,Mrs. Doubtfire (1993),4.0
45,6377,Finding Nemo (2003),5.0
45,474,In the Line of Fire (1993),5.0
45,2918,Ferris Bueller's Day Off (1986),5.0
45,2841,Stir of Echoes (1999),4.0
45,2571,"Matrix, The (1999)",5.0
45,216,Billy Madison (1995),5.0
45,2080,Lady and the Tramp (1955),4.0
45,2791,Airplane! (1980),4.0
45,4033,Thirteen Days (2000),4.0
45,5445,Minority Report (2002),4.0
45,2687,Tarzan (1999),4.0
45,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.0
45,165,Die Hard: With a Vengeance (1995),5.0
45,2890,Three Kings (1999),5.0
45,1961,Rain Man (1988),4.0
45,33145,"Lot Like Love, A (2005)",4.0
45,832,Ransom (1996),4.5
45,2694,Big Daddy (1999),5.0
45,2700,"South Park: Bigger, Longer and Uncut (1999)",5.0
45,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
45,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",5.0
45,2081,"Little Mermaid, The (1989)",5.0
45,5500,Top Secret! (1984),5.0
45,3753,"Patriot, The (2000)",5.0
45,8528,Dodgeball: A True Underdog Story (2004),5.0
45,1704,Good Will Hunting (1997),5.0
45,1721,Titanic (1997),4.0
45,2504,200 Cigarettes (1999),4.0
45,1370,Die Hard 2 (1990),4.5
45,3536,Keeping the Faith (2000),4.0
45,2124,"Addams Family, The (1991)",4.0
45,3752,"Me, Myself & Irene (2000)",4.0
